price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement
335000.0,4,2.0,1480,3132,1.0,5,740,740
475000.0,3,3.0,2010,2554,2.0,3,1860,150
660000.0,3,2.0,2880,5100,1.5,4,2080,800
551000.0,3,1.0,940,1948,1.0,5,940,0
249950.0,4,1.75,1620,10530,1.0,3,1620,0
1150000.0,4,3.25,4400,262666,2.0,3,4400,0
575000.0,3,1.75,1530,6743,1.0,3,1410,120
1088890.0,4,2.75,3460,11350,1.0,4,1780,1680
515000.0,4,2.5,2890,7306,2.0,3,2890,0
235000.0,3,1.5,1980,11214,1.0,3,1980,0
796000.0,3,1.0,1980,3243,1.5,3,1980,0
450000.0,2,1.5,1450,2550,1.0,3,820,630
2050000.0,4,3.0,4280,18834,1.0,5,2180,2100
270000.0,4,2.5,1810,6509,2.0,3,1810,0
1705000.0,3,3.0,2490,27702,2.0,3,2490,0
565000.0,3,1.0,1610,4108,1.5,5,1610,0
680000.0,1,2.5,1820,3008,2.0,3,1090,730
5570000.0,5,5.75,9200,35069,2.0,3,6200,3000
864500.0,4,2.5,3520,35991,2.0,4,3520,0
1150000.0,4,2.25,3740,18000,1.0,4,1870,1870
335000.0,3,2.25,2150,30476,2.0,3,2150,0
911000.0,4,3.25,3526,15958,2.0,3,3526,0
425000.0,2,1.0,1070,6625,1.0,3,830,240
299950.0,3,1.0,1410,81021,1.0,3,1410,0
864000.0,4,2.5,3190,49658,2.0,3,3190,0
425000.0,2,1.0,1270,6000,1.0,3,1270,0
374950.0,4,1.5,1970,14490,1.5,4,1970,0
247000.0,3,2.25,1640,7630,1.0,4,1180,460
475000.0,3,1.0,1600,7161,1.0,3,1600,0
275000.0,3,2.5,3020,5868,2.0,3,3020,0
355000.0,2,1.0,1350,368517,1.0,3,1350,0
285000.0,4,1.75,1870,22072,1.0,3,1070,800
1338750.0,3,2.75,2730,38869,1.5,3,1940,790
325000.0,2,1.0,1100,17817,1.0,3,620,480
1670000.0,5,3.5,4320,40816,2.0,4,4320,0
402000.0,3,2.5,2700,9994,1.0,4,1350,1350
1100000.0,3,3.0,3700,16857,1.0,3,2170,1530
375000.0,4,1.75,2190,9225,1.0,4,1250,940
396000.0,5,2.75,2840,12253,1.0,3,1420,1420
320000.0,4,2.75,2610,9077,1.0,4,1310,1300
610000.0,3,2.5,2630,5827,2.0,3,2630,0
249950.0,3,1.5,1090,7698,1.0,5,1090,0
675000.0,4,3.5,3090,100835,2.0,3,3090,0
448000.0,2,2.0,1670,7772,1.0,4,860,810
819000.0,3,1.0,1300,3600,2.0,3,1300,0
1250000.0,3,2.5,3670,18505,1.0,3,2530,1140
225000.0,4,2.5,1700,6031,2.0,3,1700,0
790000.0,2,3.0,2560,982278,1.0,3,2560,0
685000.0,4,2.5,2770,6000,2.0,3,2400,370
812000.0,3,3.25,3240,8338,2.0,3,3240,0
705000.0,2,2.5,2300,6400,1.0,3,2300,0
360000.0,4,3.0,2483,6870,2.0,3,2483,0
344000.0,1,1.5,760,779,3.0,3,760,0
825000.0,4,1.5,2040,6900,2.0,3,2040,0
476500.0,3,1.0,1200,6120,1.0,4,950,250
379500.0,2,1.0,960,5096,1.0,5,960,0
620000.0,3,1.75,2410,35236,1.0,3,2410,0
477590.0,3,3.25,2260,7701,2.0,3,1760,500
490000.0,3,1.0,1910,8190,1.0,4,1010,900
470000.0,3,1.5,1500,5000,1.5,4,1140,360
500000.0,3,2.25,1360,1236,2.0,3,1140,220
370000.0,3,1.0,1320,7341,1.0,3,1320,0
790000.0,2,1.5,1940,4400,1.0,3,970,970
725000.0,4,2.5,2650,18295,2.0,3,2650,0
840000.0,4,2.75,3040,2800,2.0,3,2100,940
390000.0,3,1.0,1240,11108,1.0,4,1240,0
507000.0,3,2.25,2210,11585,1.0,4,1510,700
263500.0,3,1.75,1540,6273,1.0,4,770,770
369000.0,3,2.5,1320,1683,2.0,3,1270,50
500000.0,3,2.5,3040,5326,2.0,3,3040,0
570000.0,2,1.0,910,4301,1.0,4,910,0
284000.0,4,3.0,2040,7145,1.0,3,1490,550
415000.0,2,1.0,980,4108,1.0,3,980,0
197500.0,3,1.0,980,3090,1.5,3,980,0
925000.0,4,3.75,4420,9492,2.0,3,3420,1000
468000.0,3,2.0,1570,6300,1.0,3,820,750
355000.0,3,1.0,1600,5001,1.5,5,1080,520
639000.0,4,1.75,1830,6000,1.0,4,930,900
720000.0,3,2.5,2820,14250,2.0,3,2820,0
381000.0,3,1.75,1800,6000,1.0,5,900,900
1050000.0,3,4.0,4380,42769,2.0,5,4380,0
670000.0,3,3.0,2980,3730,2.0,3,2980,0
400000.0,3,1.0,1690,6658,1.0,3,1690,0
910000.0,4,3.5,4040,50479,2.0,3,4040,0
294000.0,3,1.0,1250,9427,1.0,3,1250,0
315001.0,3,1.75,1500,10230,1.0,2,1500,0
360000.0,3,2.0,1630,10723,1.0,5,1630,0
520000.0,3,2.0,1410,2700,2.0,4,1410,0
474000.0,3,1.0,1140,4560,1.0,4,770,370
702000.0,4,2.5,3280,5876,2.0,3,3280,0
728000.0,4,3.5,3490,87497,2.0,3,3490,0
308000.0,4,2.5,2020,7277,2.0,3,2020,0
2000000.0,5,4.0,4580,4443,3.0,3,4580,0
340000.0,3,2.5,2270,7917,2.0,3,2270,0
306500.0,2,1.75,1310,10200,1.0,4,1310,0
716000.0,3,2.0,1420,3600,1.5,4,1420,0
950000.0,4,3.0,2980,44431,2.0,2,2640,340
673200.0,5,3.0,4180,8561,2.0,3,4180,0
564500.0,4,2.25,1950,6000,1.0,3,1350,600
393000.0,4,1.75,1790,11801,1.0,4,1790,0
425000.0,5,1.75,1400,5071,1.0,3,1400,0
150000.0,3,1.0,1320,24684,1.0,3,1320,0
327000.0,4,2.25,1620,106722,1.0,3,1200,420
444900.0,4,2.5,3120,7448,2.0,3,3120,0
305000.0,4,2.5,2100,14773,2.0,3,2100,0
469000.0,3,3.25,1370,1194,3.0,3,1370,0
525000.0,3,1.75,1520,7875,1.0,5,1520,0
330000.0,3,2.5,2410,17424,1.0,3,1630,780
618000.0,4,1.0,1260,4080,1.0,4,1260,0
295500.0,4,2.5,2830,7350,1.0,3,1690,1140
567035.0,3,2.0,2064,46173,2.0,5,2064,0
518000.0,4,2.25,2640,34870,1.0,3,1770,870
303000.0,2,1.0,1020,9200,1.0,3,1020,0
300000.0,4,2.5,2200,8065,2.0,3,2200,0
413107.0,3,1.5,1420,7520,1.0,4,1420,0
400000.0,3,1.0,1350,3090,1.5,5,1350,0
535000.0,3,1.0,1290,6859,1.0,4,1290,0
555000.0,4,2.0,1680,2600,1.0,5,840,840
312000.0,3,2.5,2280,6386,2.0,3,2280,0
785200.0,3,2.25,1840,3500,1.5,5,1540,300
749000.0,4,2.0,2040,11850,1.0,3,1020,1020
285000.0,3,1.5,1490,10367,1.0,3,1010,480
425000.0,4,2.5,2440,5088,2.0,3,2440,0
360000.0,3,2.0,1930,15540,1.0,3,1260,670
260000.0,3,1.0,1200,6615,1.0,4,1200,0
369000.0,3,2.0,1550,8509,1.0,3,1150,400
275000.0,4,2.5,2180,11132,1.0,4,1620,560
407000.0,3,2.25,1430,1448,3.0,3,1430,0
575000.0,2,1.75,1230,5418,1.0,3,990,240
1236000.0,3,1.5,1670,3852,2.0,4,1670,0
875000.0,2,2.5,2720,4913,1.0,4,1700,1020
320000.0,4,1.5,2220,6811,1.0,4,1270,950
810000.0,3,1.5,1520,9041,1.0,4,1520,0
274000.0,3,1.75,1590,7620,1.0,4,1090,500
239900.0,4,1.75,1480,9523,1.0,3,1120,360
450000.0,4,1.5,1860,7808,1.0,3,1080,780
263400.0,4,2.0,1360,60548,1.0,3,960,400
265000.0,3,1.0,1360,5967,1.0,3,1360,0
418000.0,4,3.0,2360,6250,1.0,3,1460,900
390000.0,3,2.0,2360,5737,2.0,3,2360,0
430000.0,3,2.0,1860,7500,1.0,3,930,930
1442500.0,3,2.25,2630,9705,2.5,4,2630,0
297000.0,2,1.75,1280,37373,1.0,4,1280,0
650000.0,4,2.25,2330,7220,2.0,3,1600,730
195000.0,2,1.0,720,18000,1.0,3,720,0
554000.0,3,3.5,3380,108900,2.0,3,2700,680
550000.0,3,2.0,3650,843309,2.0,4,3650,0
700000.0,3,1.75,1640,4590,1.5,5,1640,0
300000.0,4,1.0,1730,177657,1.5,3,1730,0
315000.0,2,1.0,1030,8576,1.5,5,1030,0
603000.0,3,1.0,1790,5250,1.0,3,1400,390
530000.0,2,1.0,840,3400,1.0,4,840,0
397500.0,3,1.75,1300,8480,1.0,3,1300,0
221000.0,3,1.0,1240,5250,1.5,4,1240,0
466000.0,4,2.25,2170,8050,1.0,3,1220,950
197500.0,3,1.0,1330,5412,2.0,5,1330,0
280000.0,3,3.0,1390,1080,2.0,3,1140,250
412000.0,2,1.5,1240,3873,1.0,4,860,380
454000.0,2,1.0,880,6731,1.0,4,880,0
540000.0,4,2.25,2540,228254,1.0,3,1450,1090
250000.0,5,1.5,2520,5753,1.5,4,1510,1010
900000.0,5,2.25,2510,35691,1.0,3,2510,0
245000.0,5,1.75,2020,7902,1.0,3,1220,800
290000.0,3,1.75,2060,7251,1.0,3,1350,710
160000.0,2,1.0,930,7742,1.0,3,930,0
1260000.0,2,1.5,2700,7225,1.5,3,1660,1040
325000.0,2,1.0,1060,6050,1.0,3,940,120
185000.0,2,1.0,670,6750,1.0,4,670,0
477000.0,3,2.0,1750,4990,1.0,3,950,800
100000.0,2,1.0,930,7623,1.0,2,930,0
345000.0,4,2.5,2420,11481,1.0,3,1370,1050
530000.0,4,2.25,2410,14985,1.0,4,1950,460
203000.0,3,1.0,1150,7156,1.0,4,1150,0
599000.0,4,2.5,2480,5000,2.0,3,2480,0
370000.0,4,1.0,1310,6000,1.5,3,1310,0
140000.0,3,1.0,1240,8000,1.0,4,1040,200
500000.0,3,1.0,1150,5100,2.0,3,1150,0
527200.0,3,1.75,1460,4000,1.0,4,730,730
549900.0,5,2.75,3060,7015,1.0,5,1600,1460
760000.0,4,2.5,3520,8095,2.0,3,3520,0
319000.0,2,1.0,960,4400,1.0,4,960,0
362300.0,3,2.5,2430,15264,2.0,3,2430,0
421000.0,3,2.5,1930,4505,1.0,4,1440,490
690000.0,3,1.0,1090,4000,1.5,4,1090,0
640000.0,3,2.5,2790,31798,1.0,5,1650,1140
238000.0,4,1.75,1650,6900,1.0,3,910,740
789000.0,3,3.0,3740,39640,2.0,3,3740,0
1050000.0,6,4.0,5310,12741,2.0,3,3600,1710
302500.0,3,2.5,1690,4476,2.0,3,1690,0
259950.0,4,1.75,1400,7920,1.0,3,1400,0
456000.0,3,1.5,1440,28516,1.0,4,1440,0
369950.0,3,2.5,1360,3718,2.0,3,1360,0
363750.0,3,1.75,1726,197326,2.0,4,1726,0
585000.0,3,1.75,2220,216493,1.0,3,2220,0
268000.0,3,2.5,1850,6676,2.0,3,1850,0
1200000.0,5,2.5,2860,4000,2.0,4,2160,700
345000.0,3,1.0,1120,10176,1.0,3,920,200
539000.0,4,2.5,2340,19850,2.0,3,2340,0
851000.0,5,3.25,3760,9792,2.0,3,2550,1210
900000.0,3,2.5,1920,7200,2.0,3,1780,140
850000.0,3,2.5,3230,5000,2.0,5,2430,800
390000.0,3,1.75,1260,6500,1.0,4,1260,0
345000.0,3,1.75,1540,6909,1.0,4,920,620
534500.0,3,2.5,1700,3150,2.0,3,1700,0
643500.0,6,5.25,3600,3960,2.0,3,2400,1200
1206500.0,3,2.75,3150,5520,1.5,4,2130,1020
495000.0,2,1.75,1280,4000,1.0,4,730,550
535000.0,2,1.0,980,4120,1.0,3,830,150
435000.0,4,2.5,2190,6578,2.0,3,2190,0
305000.0,4,2.0,2470,1831,2.0,3,1970,500
799000.0,4,2.5,2590,7910,2.0,3,2590,0
700000.0,4,2.5,2580,15031,2.0,3,2580,0
467000.0,3,2.25,1270,1213,2.0,3,1040,230
263000.0,3,1.0,1250,7560,1.0,3,1250,0
760000.0,4,2.5,4660,7157,2.0,3,3020,1640
293000.0,4,2.5,2019,4435,2.0,3,2019,0
245000.0,3,2.0,1490,7929,1.0,3,1490,0
181000.0,2,1.5,1560,10807,1.0,2,1560,0
240000.0,3,1.0,1030,15264,1.0,4,1030,0
880000.0,4,2.75,2560,7961,1.0,4,1450,1110
285000.0,3,2.0,1460,6377,1.0,3,1460,0
407500.0,2,1.0,770,6017,1.0,3,770,0
325000.0,4,2.5,1960,3543,2.0,3,1960,0
405000.0,3,1.75,1900,10454,1.0,3,1390,510
291700.0,3,2.5,1970,4120,1.5,3,1230,740
370000.0,3,2.5,2490,18525,2.0,3,2490,0
270000.0,3,1.5,1430,8960,1.0,4,1430,0
800000.0,4,2.5,2680,7200,1.0,3,1380,1300
626500.0,3,1.75,1610,3210,1.0,5,910,700
1130000.0,4,3.5,4300,8406,2.0,3,3580,720
399950.0,4,2.5,3200,7545,2.0,3,3200,0
419000.0,3,1.75,2140,15030,1.0,4,1570,570
1160000.0,4,2.5,4240,43995,2.0,3,4240,0
1405000.0,4,3.5,3410,10769,2.0,3,3410,0
710000.0,4,2.75,2090,8064,2.0,5,2090,0
650000.0,3,1.0,1410,4840,1.0,4,1230,180
369900.0,4,2.5,2820,33750,2.0,4,2820,0
641000.0,4,2.5,2770,63118,2.0,3,2770,0
403000.0,3,1.0,1400,6879,1.0,3,1400,0
1015000.0,3,3.25,3620,4000,2.0,3,2730,890
865000.0,4,2.5,2260,13600,1.0,4,1770,490
2485000.0,4,2.5,3440,23954,1.5,5,2260,1180
810000.0,4,1.0,2150,3588,2.0,4,1850,300
316750.0,3,2.5,1256,1154,3.0,3,1256,0
652500.0,4,2.25,2220,130244,2.0,3,2220,0
360000.0,6,2.75,2850,15240,1.0,3,1850,1000
208000.0,2,1.0,700,5100,1.0,4,700,0
898000.0,4,2.5,3700,63991,2.0,3,3700,0
295000.0,4,1.75,1400,11934,1.0,3,1050,350
652500.0,4,1.75,3130,18253,2.0,3,3130,0
560000.0,4,3.0,2170,5764,2.0,3,2170,0
280000.0,3,1.0,1020,8400,1.0,4,1020,0
289950.0,3,2.5,1760,8584,1.5,5,1760,0
397500.0,3,2.5,1860,44093,1.0,3,1860,0
380000.0,2,1.0,1140,75132,1.0,3,1140,0
415900.0,3,2.5,1670,22703,1.0,3,1310,360
475000.0,2,1.75,1710,8645,1.0,4,1510,200
125000.0,1,1.0,500,7440,1.0,1,500,0
238000.0,3,1.0,1470,32670,1.0,3,1020,450
296000.0,4,1.5,1370,9750,1.0,3,1070,300
475000.0,6,3.0,3470,117612,1.5,3,3470,0
390000.0,3,2.25,1650,6250,1.5,3,1650,0
425000.0,3,1.0,1180,3750,1.0,3,1030,150
725000.0,6,3.0,3110,5000,1.5,5,1810,1300
605000.0,3,2.25,2080,12134,1.0,4,1530,550
302000.0,3,1.0,1600,1950,2.0,2,1600,0
886000.0,3,2.25,2380,6000,2.0,5,1650,730
540000.0,4,1.75,1630,6120,1.0,5,980,650
435000.0,4,2.25,1910,8400,2.0,3,1910,0
409000.0,4,3.25,3140,10752,2.0,3,2300,840
405000.0,3,1.0,1250,7280,1.0,3,1250,0
560200.0,3,2.5,1990,3984,2.0,3,1990,0
324000.0,4,1.75,2110,7208,1.0,3,1170,940
390000.0,4,2.5,2490,8290,2.0,3,2490,0
414000.0,2,1.0,800,5000,1.0,3,800,0
441500.0,3,2.5,2360,4670,2.0,3,2360,0
375000.0,3,2.5,1770,5146,2.0,3,1770,0
668500.0,4,2.5,2710,5500,2.0,3,2710,0
540000.0,5,1.5,1940,10202,1.5,4,1940,0
1035000.0,4,3.25,3450,11240,2.0,4,2430,1020
1345000.0,4,3.25,3440,4920,2.0,3,2520,920
758000.0,4,2.75,2410,9549,1.0,4,1780,630
949880.0,4,2.25,2290,10687,2.0,3,2290,0
570000.0,3,1.0,1030,4089,1.5,3,1030,0
736000.0,4,2.5,2290,12047,2.0,4,2290,0
670000.0,3,1.5,1490,4400,1.5,4,1490,0
1130000.0,4,1.75,2370,8400,1.0,5,1270,1100
650000.0,4,2.0,1930,3976,1.5,4,1930,0
690000.0,2,1.75,1600,4000,1.0,5,850,750
610000.0,4,2.25,2240,45738,2.0,3,2240,0
413500.0,2,1.0,770,4000,1.0,5,770,0
765000.0,3,2.5,2300,9752,2.0,3,2300,0
828200.0,4,2.75,3400,7081,2.0,3,3400,0
205000.0,2,1.0,900,4397,1.0,3,900,0
465000.0,3,2.5,1450,5175,1.0,3,1030,420
556000.0,4,2.5,2240,5402,2.0,3,2240,0
540000.0,4,2.5,1780,4169,2.0,3,1780,0
423000.0,4,2.5,2320,4254,2.0,3,2320,0
375000.0,3,1.75,1590,14766,1.0,3,1590,0
173250.0,3,1.0,990,12696,1.5,3,990,0
599900.0,3,1.5,2605,12030,1.0,3,1355,1250
646000.0,5,2.75,2870,4461,1.0,3,1650,1220
1075000.0,5,4.75,5180,17811,2.0,3,4070,1110
558000.0,4,2.0,2180,3870,1.0,3,1020,1160
354000.0,2,1.0,850,5225,1.0,3,850,0
1195000.0,4,4.0,4050,9517,2.0,3,3360,690
670000.0,4,2.0,2250,4200,1.5,3,1650,600
1125000.0,6,4.25,3100,9378,3.0,3,3100,0
267500.0,2,1.0,1747,12250,2.5,4,1747,0
299800.0,4,2.5,2410,4708,2.0,3,2410,0
430000.0,4,1.75,2070,9120,1.0,4,1250,820
775000.0,5,1.0,1860,3040,1.5,3,1530,330
333000.0,3,1.0,950,5214,1.0,3,830,120
336000.0,3,2.0,1060,11765,1.0,4,1060,0
323000.0,2,1.0,880,1712,2.0,4,880,0
575000.0,4,2.5,2550,56628,2.0,3,2550,0
328000.0,2,2.25,1550,2079,2.0,3,1550,0
572500.0,3,1.0,1590,4600,1.5,4,1290,300
600000.0,3,1.75,1650,5100,1.0,5,1040,610
412000.0,4,3.0,2430,7242,2.0,3,2430,0
827500.0,3,2.5,1810,7200,1.0,5,1310,500
300000.0,4,2.5,2890,17349,2.0,3,2890,0
415000.0,3,2.5,1280,5040,2.0,4,1280,0
750000.0,7,2.75,3410,4056,1.5,4,2130,1280
800000.0,3,2.75,2220,4000,2.0,3,1700,520
420000.0,3,1.0,1060,6000,1.0,3,1060,0
266000.0,3,1.5,1120,8250,1.0,4,1120,0
499000.0,4,2.5,2680,10590,2.0,3,2680,0
440000.0,4,1.5,1770,5750,2.0,3,1770,0
495000.0,3,2.0,2950,12196,2.0,4,2310,640
630000.0,2,1.75,1260,5300,1.0,4,840,420
424000.0,3,1.75,1430,6818,1.0,5,1430,0
760000.0,4,2.5,2730,36183,2.0,3,2730,0
650000.0,4,3.5,3270,15704,2.0,3,2110,1160
248500.0,4,1.75,1720,10018,1.0,5,1720,0
379600.0,3,1.75,1270,12420,1.0,4,1270,0
538000.0,4,2.5,3260,10032,1.0,3,1960,1300
530000.0,4,2.5,2050,6360,2.0,3,2050,0
545000.0,4,2.25,2050,9720,2.0,3,2050,0
925000.0,4,3.0,3580,35261,1.5,3,3580,0
565000.0,4,2.75,1960,48787,1.5,4,1960,0
405100.0,2,1.0,840,3522,1.0,3,840,0
502000.0,3,1.75,1300,8800,1.0,4,1300,0
425000.0,3,2.25,1260,3000,2.0,3,1260,0
233500.0,3,2.25,1650,2958,2.0,3,1650,0
287000.0,3,2.5,1710,10341,2.0,3,1710,0
190000.0,3,1.0,1180,8775,1.0,3,1180,0
666000.0,3,2.25,2780,31510,2.0,3,2780,0
330000.0,2,1.0,950,3090,1.0,4,950,0
1490000.0,5,3.5,3620,7821,2.0,3,2790,830
393000.0,3,2.25,2140,10256,2.0,3,2140,0
353000.0,4,2.75,1920,4627,1.0,3,1010,910
260000.0,2,1.0,750,6720,1.0,3,750,0
680000.0,3,2.5,2060,2551,2.0,3,1900,160
921000.0,3,2.25,2380,11200,1.0,4,2380,0
319000.0,2,1.0,750,6380,1.0,3,750,0
280000.0,3,1.0,1160,10881,1.0,2,920,240
220000.0,3,1.0,1050,6300,1.0,3,1050,0
219000.0,3,1.5,1740,5200,1.0,4,1060,680
528000.0,4,2.75,2050,7171,1.0,3,1540,510
405000.0,3,1.75,1980,8100,1.0,4,1310,670
372977.0,3,2.5,1690,1618,2.0,3,1150,540
934550.0,4,3.25,2320,5900,1.5,4,2320,0
1465000.0,3,1.5,2480,9900,2.0,3,2130,350
975000.0,4,2.25,2290,5350,2.0,4,2120,170
800866.0,5,2.5,3180,13806,2.0,4,3180,0
950000.0,7,3.5,3470,16264,2.0,4,3470,0
624000.0,4,3.0,1540,4140,1.5,5,1540,0
1850000.0,5,2.25,2800,8442,2.0,3,2800,0
310000.0,3,1.0,1050,9876,1.0,3,1050,0
315000.0,3,1.75,1480,6800,1.0,4,1480,0
675000.0,3,2.0,1010,5973,1.0,5,1010,0
490000.0,3,1.75,1660,8208,1.0,4,1660,0
600000.0,5,2.25,2760,6350,1.0,3,1380,1380
154000.0,2,1.0,1040,20524,1.0,3,1040,0
480000.0,4,1.75,2220,6500,2.0,4,2220,0
196900.0,3,1.0,1270,7500,1.0,3,1270,0
735000.0,3,3.25,2960,39370,2.0,3,2960,0
205500.0,3,2.0,1330,8748,1.0,3,1330,0
357186.0,2,1.75,1210,1040,2.0,3,1210,0
275000.0,4,2.5,2120,6754,2.0,3,2120,0
248500.0,3,1.75,2090,12026,1.0,4,2090,0
350000.0,3,2.5,2680,7836,2.0,3,2680,0
390000.0,4,2.75,1790,47250,1.0,3,1220,570
390000.0,3,2.75,1950,12240,1.0,3,1250,700
660000.0,5,2.25,3740,14913,1.5,4,3740,0
310000.0,3,1.75,1140,8263,1.0,5,1140,0
717000.0,3,2.5,2480,5137,2.0,3,2480,0
260000.0,5,2.5,2580,11250,1.0,3,1410,1170
745000.0,3,2.0,2290,5001,1.0,4,1490,800
470000.0,4,2.5,2320,12042,1.0,4,1320,1000
429000.0,3,2.5,2530,8820,2.0,3,2530,0
220000.0,4,2.0,1400,7140,1.0,3,1400,0
497000.0,3,3.0,2060,1850,2.0,3,1400,660
716100.0,3,1.0,1640,4000,1.5,5,1640,0
371000.0,4,1.0,1960,94525,1.5,3,1960,0
379000.0,5,2.75,3000,25175,1.0,4,1500,1500
937500.0,3,1.0,1320,8500,1.0,4,1320,0
720000.0,4,2.0,1760,4500,1.5,5,1760,0
616000.0,3,3.25,2130,2306,2.0,5,1420,710
259000.0,3,2.0,1390,7120,1.0,3,1390,0
538000.0,3,1.75,1400,3825,1.5,4,1100,300
605000.0,3,2.75,3230,9576,1.5,4,3230,0
369950.0,3,1.0,1110,7603,1.0,3,1110,0
310000.0,3,2.5,1670,4220,2.0,3,1670,0
227500.0,3,1.0,1540,9450,1.0,4,1540,0
274000.0,4,2.25,2090,7400,1.0,3,1670,420
410000.0,3,2.0,1410,8088,1.0,3,1410,0
354800.0,3,2.0,1370,78408,1.0,5,1370,0
650000.0,4,2.25,1910,5120,1.0,3,1300,610
353000.0,3,2.0,1678,13862,1.0,3,1678,0
224975.0,3,1.0,960,12745,1.0,4,960,0
600000.0,2,1.75,2080,13054,1.0,3,2080,0
437500.0,3,2.25,1790,7700,1.0,4,1340,450
567000.0,3,2.5,2540,6093,2.0,3,2540,0
225000.0,5,1.5,1790,11656,2.0,3,1790,0
255000.0,2,1.0,940,9330,1.0,3,940,0
2479000.0,5,3.75,6810,7500,2.5,3,6110,700
370000.0,2,1.0,900,4600,1.0,3,900,0
675000.0,4,1.75,1900,8800,1.0,3,1140,760
285000.0,3,1.0,1440,4268,1.0,3,1040,400
310000.0,3,1.75,2070,37904,1.0,4,1420,650
475000.0,4,2.5,2240,7245,1.0,4,1140,1100
410000.0,4,2.5,3320,5034,2.0,4,3320,0
895000.0,4,2.25,1950,5950,1.0,3,1330,620
375000.0,3,1.5,1240,7733,1.0,3,790,450
349000.0,4,2.5,1830,4694,2.0,3,1830,0
650500.0,3,1.75,1740,4400,1.5,3,1740,0
760000.0,3,1.75,1410,15120,1.0,4,1410,0
480000.0,4,2.75,2050,3960,1.0,4,1180,870
689000.0,4,2.75,3220,16145,2.0,3,3220,0
415000.0,3,1.75,1960,5000,1.0,5,980,980
195000.0,3,1.75,1070,6110,1.0,4,1070,0
318000.0,5,2.5,2820,9956,1.0,4,1410,1410
404000.0,4,3.0,4060,35621,1.0,3,2030,2030
339950.0,2,1.0,800,3090,1.0,4,800,0
215000.0,3,1.0,1260,7897,1.0,3,1260,0
339900.0,3,2.5,2420,7423,2.0,3,2420,0
285000.0,1,1.5,810,3211,2.0,4,810,0
550000.0,3,1.0,1600,5000,1.5,3,1110,490
430000.0,4,1.0,1350,9000,1.5,4,1350,0
219000.0,3,1.0,970,7790,1.0,3,970,0
555000.0,2,1.5,1780,4750,1.0,4,1080,700
233000.0,3,2.0,1350,7686,1.0,3,1350,0
248000.0,3,1.75,1840,19501,1.0,4,1270,570
454000.0,5,2.25,2550,9200,1.0,4,1580,970
950000.0,4,2.5,1700,4418,2.0,3,1700,0
359000.0,3,2.5,2430,7857,2.0,5,1730,700
407500.0,5,2.0,2740,8230,1.5,3,2210,530
224000.0,3,1.5,1560,7300,1.0,4,1040,520
210000.0,2,1.0,1040,4590,1.0,3,1040,0
261000.0,4,1.75,1820,9824,1.0,5,1820,0
719000.0,3,3.0,1833,1706,3.0,3,1833,0
440000.0,3,2.5,2160,3738,2.0,3,2160,0
525000.0,3,2.75,2100,10362,2.0,3,1510,590
375000.0,3,1.5,1370,9720,2.0,3,1370,0
428000.0,2,2.5,1414,1960,2.0,3,1414,0
988830.0,5,3.25,4115,7910,2.0,3,4115,0
199950.0,3,1.75,1550,6225,1.0,4,1550,0
840000.0,4,2.25,2100,3671,1.5,3,1750,350
285000.0,3,1.75,1160,7006,1.0,4,1160,0
330000.0,5,2.5,3597,4972,2.0,3,3597,0
147500.0,3,1.5,1230,10125,1.0,3,1230,0
320000.0,4,2.5,2190,7125,2.0,5,2190,0
382500.0,3,1.75,1040,9000,1.0,4,1040,0
2048000.0,5,4.0,4690,8208,2.0,3,3040,1650
596000.0,4,2.25,2270,10000,1.0,5,1720,550
220000.0,4,2.25,1950,7280,2.0,4,1950,0
325000.0,3,2.5,1880,6818,2.0,3,1880,0
679950.0,4,2.5,2850,5664,2.0,3,2850,0
175000.0,2,1.0,1160,6911,1.0,3,1160,0
268000.0,3,1.75,1370,10050,1.0,4,1370,0
715000.0,4,3.5,3260,110579,2.0,3,3260,0
600000.0,7,2.25,3170,36384,2.0,3,3170,0
228000.0,0,1.0,390,5900,1.0,2,390,0
950000.0,5,2.5,3450,35880,2.0,3,3450,0
475000.0,2,1.75,1490,224334,1.0,3,1490,0
700000.0,3,1.5,1460,78408,1.0,4,1460,0
275000.0,3,1.75,1300,20700,1.0,3,1300,0
369500.0,3,1.75,1300,20700,1.0,3,1300,0
215000.0,4,2.0,1540,7575,1.0,4,1040,500
593450.0,4,2.25,2130,7172,2.0,4,2130,0
498800.0,2,1.75,1350,4614,1.0,3,1350,0
849000.0,5,3.25,2450,6534,2.0,3,1770,680
1151250.0,4,2.5,1940,4875,2.0,4,1940,0
825000.0,5,2.5,2890,5110,2.0,3,2890,0
265000.0,3,1.75,1680,9769,1.0,3,1340,340
285000.0,4,2.25,1960,10400,1.0,4,1220,740
240000.0,3,1.75,1590,7931,1.0,3,1190,400
261000.0,4,1.0,1390,17739,1.0,3,1390,0
330000.0,4,1.75,2440,7350,1.0,3,1610,830
250000.0,4,2.0,1850,7560,1.0,4,1540,310
350000.0,4,2.5,2800,9538,2.0,3,2800,0
930000.0,3,2.5,3780,35273,1.5,3,3780,0
275000.0,3,2.0,1910,8050,1.0,4,1000,910
325000.0,4,2.25,2460,7620,1.0,3,1230,1230
255000.0,1,1.0,810,5000,1.0,3,590,220
562200.0,3,1.5,1900,5250,1.0,4,1500,400
952000.0,2,1.75,3490,88909,1.0,3,2320,1170
